"登陆页面类型","登陆页面路径","在线商店访客","访问","有商品添加到购物车的访问","到达结账页面的访问","完成结账的访问","转化率","页面浏览量","结账转化率","添加至购物车率","到达结账页面率","到达并完成结账的访问","平均访问持续时间","每次访问的页面浏览量","跳出率","完成结账率","跳出次数","Online store visitors (previous_period)","Sessions (previous_period)","Sessions with cart additions (previous_period)","Sessions that reached checkout (previous_period)","Sessions that completed checkout (previous_period)","Conversion rate (previous_period)","Pageviews (previous_period)","Checkout conversion rate (previous_period)","Added to cart rate (previous_period)","Reached checkout rate (previous_period)","Sessions that reached and completed checkout (previous_period)","Average session duration (previous_period)","Pageviews per session (previous_period)","Bounce rate (previous_period)","Completed checkout rate (previous_period)","Bounces (previous_period)","Online store visitors (previous_period) ","Sessions (previous_period) ","Sessions with cart additions (previous_period) ","Sessions that reached checkout (previous_period) ","Sessions that completed checkout (previous_period) ","Conversion rate (previous_period) ","Pageviews (previous_period) ","Checkout conversion rate (previous_period) ","Added to cart rate (previous_period) ","Reached checkout rate (previous_period) ","Sessions that reached and completed checkout (previous_period) ","Average session duration (previous_period) ","Pageviews per session (previous_period) ","Bounce rate (previous_period) ","Completed checkout rate (previous_period) ","Bounces (previous_period) "
,"/de/blogs/featured-blog/how-to-make-fake-pussy",56,57,0,0,0,0,63,,0,0,0,5.175438596491228,1.105263157894737,0.8947368421052632,,51,34,35,0,0,0,0,42,,0,0,0,13.771428571428572,1.2,0.9428571428571428,,33,64.70588235294117,62.857142857142854,,,,,50,,,,,-62.41901434083134,-7.894736842105251,-5.103668261562996,,54.54545454545455
"Collection","/collections/big-booty-sex-dolls",56,57,0,0,0,0,146,,0,0,0,99.15789473684211,2.56140350877193,0.47368421052631576,,27,51,55,1,0,0,0,388,,0.01818181818181818,0,0,386.23636363636365,7.054545454545455,0.36363636363636365,,20,9.803921568627452,3.6363636363636362,-100,,,,-62.371134020618555,,-100,,,-74.3271467752845,-63.6914451076144,30.263157894736832,,35
,"/products_preview",16,56,0,0,0,0,148,,0,0,0,607.3214285714286,2.642857142857143,0.4107142857142857,,23,11,31,0,0,0,0,91,,0,0,0,525.2903225806451,2.935483870967742,0.6774193548387096,,21,45.45454545454545,80.64516129032258,,,,,62.637362637362635,,,,,15.61633680738324,-9.968602825745688,-39.37074829931972,,9.523809523809524
,"/en-ca/collections/robotic-sex-doll",52,53,0,0,0,0,218,,0,0,0,115.20754716981132,4.113207547169812,0.5660377358490566,,30,45,51,0,0,0,0,155,,0,0,0,106.47058823529412,3.0392156862745097,0.49019607843137253,,25,15.555555555555555,3.9215686274509802,,,,,40.645161290322584,,,,,8.205983529657043,35.3377967133293,15.47169811320755,,20
"List of Collections","/collections/vendors",44,52,4,2,0,0,199,0,0.07692307692307693,0.038461538461538464,0,183.92307692307693,3.826923076923077,0.4230769230769231,0,22,50,58,2,2,0,0,280,0,0.034482758620689655,0.034482758620689655,0,171.17241379310346,4.827586206896552,0.5,0,29,-12,-10.344827586206897,100,0,,,-28.928571428571427,,123.0769230769231,11.538461538461545,,7.4490175416847455,-20.728021978021975,-15.384615384615385,,-24.137931034482758
,"/de/collections/robotic-sex-doll",51,51,0,0,0,0,155,,0,0,0,88.96078431372548,3.0392156862745097,0.5686274509803921,,29,73,73,2,2,0,0,341,0,0.0273972602739726,0.0273972602739726,0,185.5068493150685,4.671232876712328,0.410958904109589,0,30,-30.136986301369863,-30.136986301369863,-100,-100,,,-54.54545454545455,,-100,-100,,-52.04447456135018,-34.93761140819964,38.36601307189542,,-3.3333333333333335
,"/en-ca/collections/sex-doll-head",40,46,1,0,0,0,230,,0.021739130434782608,0,0,249.8913043478261,5,0.2826086956521739,,13,48,48,4,2,0,0,272,0,0.08333333333333333,0.041666666666666664,0,266.6875,5.666666666666667,0.22916666666666666,0,11,-16.666666666666668,-4.166666666666667,-75,-100,,,-15.441176470588236,,-73.91304347826087,-99.99999999999999,,-6.298081331961155,-11.764705882352946,23.320158102766797,,18.181818181818183
,"/en-ca/collections/bbw-sex-doll-torso",43,46,1,0,0,0,240,,0.021739130434782608,0,0,324.39130434782606,5.217391304347826,0.2391304347826087,,11,52,55,0,0,0,0,375,,0,0,0,393.09090909090907,6.818181818181818,0.23636363636363636,,13,-17.307692307692307,-16.363636363636363,,,,,-36,,,,,-17.476772714475324,-23.47826086956522,1.1705685618729147,,-15.384615384615385
"Collection","/collections/alien-sex-dolls",43,46,1,1,0,0,304,0,0.021739130434782608,0.021739130434782608,0,383.19565217391306,6.608695652173913,0.45652173913043476,0,21,62,64,0,0,0,0,390,,0,0,0,268.890625,6.09375,0.328125,,21,-30.64516129032258,-28.125,,,,,-22.05128205128205,,,,,42.50985960329151,8.450390189520625,39.13043478260869,,0
,"/en-ca",38,45,0,0,0,0,350,,0,0,0,356.7111111111111,7.777777777777778,0.2222222222222222,,10,51,55,0,0,0,0,422,,0,0,0,474.07272727272726,7.672727272727273,0.12727272727272726,,7,-25.49019607843137,-18.181818181818183,,,,,-17.061611374407583,,,,,-24.756036238739313,1.3691416535018404,74.60317460317461,,42.857142857142854
"Collection","/collections/cheap-sex-toys-1",42,44,0,0,0,0,149,,0,0,0,141.6818181818182,3.3863636363636362,0.38636363636363635,,17,54,56,1,1,0,0,198,0,0.017857142857142856,0.017857142857142856,0,209.25,3.5357142857142856,0.4642857142857143,0,26,-22.22222222222222,-21.428571428571427,-100,-100,,,-24.747474747474747,,-100,-100,,-32.29064841968067,-4.224058769513315,-16.783216783216787,,-34.61538461538461
"Collection","/collections/petite-sex-doll",42,43,0,0,0,0,195,,0,0,0,244,4.534883720930233,0.3488372093023256,,15,42,43,0,0,0,0,109,,0,0,0,132.04651162790697,2.5348837209302326,0.5581395348837209,,24,0,0,,,,,78.89908256880734,,,,,84.78337442761537,78.89908256880734,-37.5,,-37.5
"Collection","/collections/ai-sex-dolls-list",42,43,0,0,0,0,126,,0,0,0,140.04651162790697,2.9302325581395348,0.5116279069767442,,22,54,54,0,0,0,0,148,,0,0,0,127.70370370370371,2.740740740740741,0.5185185185185185,,28,-22.22222222222222,-20.37037037037037,,,,,-14.864864864864865,,,,,9.66519181999675,6.913890634820857,-1.3289036544850403,,-21.428571428571427
"Collection","/collections/pocket-pussy-ass",43,43,0,0,0,0,60,,0,0,0,33.2093023255814,1.3953488372093024,0.7441860465116279,,32,43,44,0,0,0,0,79,,0,0,0,30.886363636363637,1.7954545454545454,0.6818181818181818,,30,0,-2.272727272727273,,,,,-24.050632911392405,,,,,7.520919965090616,-22.284368560494553,9.147286821705434,,6.666666666666667
,"/en-ca/collections/full-doll",42,42,0,0,0,0,203,,0,0,0,260.4761904761905,4.833333333333333,0.19047619047619047,,8,54,56,0,0,0,0,318,,0,0,0,308.75,5.678571428571429,0.30357142857142855,,17,-22.22222222222222,-25,,,,,-36.16352201257862,,,,,-15.635241951031425,-14.884696016771496,-37.254901960784316,,-52.94117647058823
"Custom Page","/pages/full-doll",41,42,0,0,0,0,178,,0,0,0,250.04761904761904,4.238095238095238,0.38095238095238093,,16,40,40,0,0,0,0,250,,0,0,0,179.65,6.25,0.225,,9,2.5,5,,,,,-28.8,,,,,39.18598332736934,-32.19047619047619,69.3121693121693,,77.77777777777777
"Blog Article","/blogs/dolls-info-qustions/why-do-men-like-to-have-sex-with-bigass-women",42,42,0,0,0,0,61,,0,0,0,75.4047619047619,1.4523809523809523,0.8571428571428571,,36,27,28,0,0,0,0,32,,0,0,0,2.0714285714285716,1.1428571428571428,0.9642857142857143,,27,55.55555555555556,50,,,,,90.625,,,,,3540.2298850574707,27.083333333333336,-11.111111111111118,,33.333333333333336
"Collection","/collections/huge-tits-sex-doll",40,41,0,0,0,0,190,,0,0,0,394.7317073170732,4.634146341463414,0.2926829268292683,,12,38,40,1,0,0,0,169,,0.025,0,0,190.2,4.225,0.45,,18,5.2631578947368425,2.5,-100,,,,12.42603550295858,,-100,,,107.53507219614785,9.683937076057154,-34.959349593495936,,-33.333333333333336
"Collection","/collections/anime-hentai-sex-doll",41,41,0,0,0,0,158,,0,0,0,164.09756097560975,3.8536585365853657,0.34146341463414637,,14,31,31,1,0,0,0,205,,0.03225806451612903,0,0,247.2258064516129,6.612903225806452,0.3870967741935484,,12,32.25806451612903,32.25806451612903,-100,,,,-22.926829268292682,,-100,,,-33.62442079535618,-41.72516359309935,-11.788617886178853,,16.666666666666668
"Blog Article","/blogs/dolls-info-qustions/zelex-sle-3-0-upgrade-all-new-features-same-great-price",39,41,0,0,0,0,58,,0,0,0,22.195121951219512,1.4146341463414633,0.8292682926829268,,34,8,8,0,0,0,0,16,,0,0,0,9.375,2,0.875,,7,387.5,412.5,,,,,262.5,,,,,136.7479674796748,-29.268292682926834,-5.226480836236939,,385.7142857142857
"Collection","/collections/anime-pocket-pussy",41,41,0,0,0,0,175,,0,0,0,166.5121951219512,4.2682926829268295,0.4634146341463415,,19,53,54,0,0,0,0,215,,0,0,0,109.05555555555556,3.9814814814814814,0.5555555555555556,,30,-22.641509433962263,-24.074074074074073,,,,,-18.6046511627907,,,,,52.685660325783076,7.20363017583665,-16.585365853658534,,-36.666666666666664
"Blog Article","/blogs/dolls-info-qustions/what-s-it-really-like-to-have-sex-nbsp-with-a-sex-doll",40,40,0,0,0,0,94,,0,0,0,146.95,2.35,0.725,,29,30,30,0,0,0,0,82,,0,0,0,162.46666666666667,2.7333333333333334,0.6333333333333333,,19,33.333333333333336,33.333333333333336,,,,,14.634146341463415,,,,,-9.550677061961435,-14.024390243902436,14.473684210526319,,52.63157894736842
,"/ja/blogs/dolls-info-qustions/4-things-tell-you-how-to-use-a-lesbian-sex-doll",38,38,0,0,0,0,40,,0,0,0,37.78947368421053,1.0526315789473684,0.9473684210526315,,36,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,850,850,,,,,900,,,,,,5.263157894736836,-5.263157894736848,,800
,"/ja/blogs/dolls-info-qustions/why-have-flat-chested-sex-dolls-become-a-representation-of-modern-aesthetics",37,37,0,0,0,0,79,,0,0,0,180.24324324324326,2.135135135135135,0.6486486486486487,,24,3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,1133.3333333333333,1133.3333333333333,,,,,2533.3333333333335,,,,,,113.51351351351352,-35.13513513513513,,700
,"/en-ca/collections/fake-ass-sex-toy",37,37,2,1,0,0,145,0,0.05405405405405406,0.02702702702702703,0,292.0810810810811,3.918918918918919,0.32432432432432434,0,12,27,27,0,0,0,0,104,,0,0,0,181.03703703703704,3.8518518518518516,0.3333333333333333,,9,37.03703703703704,37.03703703703704,,,,,39.42307692307692,,,,,61.33774936966427,1.7411642411642452,-2.702702702702692,,33.333333333333336
,"/en-fi/blogs/featured-blog/how-to-make-fake-pussy",37,37,0,0,0,0,51,,0,0,0,13.324324324324325,1.3783783783783783,0.8648648648648649,,32,17,17,0,0,0,0,18,,0,0,0,0.17647058823529413,1.0588235294117647,0.9411764705882353,,16,117.6470588235294,117.6470588235294,,,,,183.33333333333334,,,,,7450.45045045045,30.18018018018017,-8.108108108108102,,100
"Collection","/collections/life-size-anime-sex-doll",34,36,0,0,0,0,135,,0,0,0,136.02777777777777,3.75,0.3888888888888889,,14,34,35,1,1,0,0,194,0,0.02857142857142857,0.02857142857142857,0,256.54285714285714,5.542857142857143,0.34285714285714286,0,12,0,2.857142857142857,-100,-100,,,-30.412371134020617,,-100,-100,,-46.976587345782136,-32.345360824742265,13.425925925925927,,16.666666666666668
"Product","/products/a660-25-5lbsuper-elastic-butt-sexy-and-real-realistic-ass-sex-doll-torso",28,36,0,0,0,0,71,,0,0,0,91.19444444444444,1.9722222222222223,0.6388888888888888,,23,12,12,1,1,0,0,81,0,0.08333333333333333,0.08333333333333333,0,661.0833333333334,6.75,0.6666666666666666,0,8,133.33333333333334,200,-100,-100,,,-12.345679012345679,,-99.99999999999999,-99.99999999999999,,-86.20530274381277,-70.78189300411522,-4.166666666666669,,187.5
"Collection","/collections/torso-shemale-sex-doll",33,35,0,0,0,0,98,,0,0,0,117.71428571428571,2.8,0.4857142857142857,,17,35,36,0,0,0,0,91,,0,0,0,136.08333333333334,2.5277777777777777,0.4722222222222222,,17,-5.714285714285714,-2.7777777777777777,,,,,7.6923076923076925,,,,,-13.498381593911304,10.769230769230766,2.857142857142859,,0
"Collection","/collections/black-male-sex-doll",33,34,0,0,0,0,56,,0,0,0,40.85294117647059,1.6470588235294117,0.6764705882352942,,23,31,32,0,0,0,0,87,,0,0,0,57.78125,2.71875,0.5625,,18,6.451612903225806,6.25,,,,,-35.632183908045974,,,,,-29.297235389558743,-39.4185260311021,20.26143790849674,,27.77777777777778
"Collection","/collections/under-1000-full-doll",30,34,1,0,0,0,114,,0.029411764705882353,0,0,162.58823529411765,3.3529411764705883,0.5,,17,22,26,1,0,0,0,67,,0.038461538461538464,0,0,235.8846153846154,2.576923076923077,0.5,,13,36.36363636363637,30.76923076923077,0,,,,70.14925373134328,,-23.529411764705888,,,-31.07298030903214,30.11413520632133,0,,30.76923076923077
,"/en-ca/collections/vajankle-foot-fetish-toys",33,33,0,0,0,0,82,,0,0,0,119.93939393939394,2.484848484848485,0.45454545454545453,,15,33,34,1,0,0,0,85,,0.029411764705882353,0,0,117.29411764705883,2.5,0.6176470588235294,,21,0,-2.9411764705882355,-100,,,,-3.5294117647058822,,-100,,,2.255250600285702,-0.6060606060606055,-26.406926406926416,,-28.571428571428573
,"/en-ca/blogs/featured-blog/how-to-diy-an-sex-doll-you",31,33,0,0,0,0,60,,0,0,0,30,1.8181818181818181,0.9090909090909091,,30,38,38,0,0,0,0,40,,0,0,0,3.6052631578947367,1.0526315789473684,0.9473684210526315,,36,-18.42105263157895,-13.157894736842104,,,,,50,,,,,732.1167883211679,72.72727272727273,-4.040404040404038,,-16.666666666666668
"Search","/search",17,32,0,0,0,0,173,,0,0,0,623.34375,5.40625,0.25,,8,18,21,3,1,0,0,202,0,0.14285714285714285,0.047619047619047616,0,885.8095238095239,9.619047619047619,0.42857142857142855,0,9,-5.555555555555555,52.38095238095238,-100,-100,,,-14.356435643564357,,-100,-100,,-29.630046500376306,-43.79641089108911,-41.666666666666664,,-11.11111111111111
,"/en-ca/collections/shemale-sex-doll-torso-1",31,32,1,0,0,0,171,,0.03125,0,0,261.84375,5.34375,0.34375,,11,35,36,0,0,0,0,143,,0,0,0,227.86111111111111,3.9722222222222223,0.4166666666666667,,15,-11.428571428571429,-11.11111111111111,,,,,19.58041958041958,,,,,14.91375106668292,34.52797202797203,-17.500000000000004,,-26.666666666666668
"Collection","/collections/vibrating-sex-doll-torso",32,32,1,0,0,0,154,,0.03125,0,0,202.8125,4.8125,0.5625,,18,37,39,1,0,0,0,107,,0.02564102564102564,0,0,132.76923076923077,2.7435897435897436,0.4358974358974359,,17,-13.513513513513514,-17.94871794871795,0,,,,43.925233644859816,,21.875000000000004,,,52.75564889918887,75.4088785046729,29.04411764705882,,5.882352941176471
"Collection","/collections/bbw-black-sex-doll",30,31,0,0,0,0,114,,0,0,0,191.4516129032258,3.6774193548387095,0.3870967741935484,,12,29,29,1,1,0,0,86,0,0.034482758620689655,0.034482758620689655,0,156.10344827586206,2.9655172413793105,0.5862068965517241,0,17,3.4482758620689653,6.896551724137931,-100,-100,,,32.55813953488372,,-100,-100,,22.644063931821254,24.00600150037508,-33.96584440227704,,-29.41176470588235
,"/en-ca/collections/furry-sex-doll",30,30,0,0,0,0,73,,0,0,0,111.16666666666667,2.433333333333333,0.5666666666666667,,17,20,21,0,0,0,0,69,,0,0,0,220,3.2857142857142856,0.38095238095238093,,8,50,42.857142857142854,,,,,5.797101449275362,,,,,-49.46969696969696,-25.94202898550725,48.75000000000001,,112.5
,"/en-ca/collections/celebrity-sex-dolls",30,30,0,0,0,0,126,,0,0,0,199.23333333333332,4.2,0.3,,9,29,29,0,0,0,0,135,,0,0,0,214.6551724137931,4.655172413793103,0.41379310344827586,,12,3.4482758620689653,3.4482758620689653,,,,,-6.666666666666667,,,,,-7.184471218206167,-9.77777777777777,-27.500000000000004,,-25
"Blog Article","/blogs/dolls-info-qustions/shocking-in-depth-review-of-naimi-1-1-celebrity-sex-doll",30,30,0,0,0,0,43,,0,0,0,15.366666666666667,1.4333333333333333,0.7666666666666667,,23,25,25,0,0,0,0,39,,0,0,0,82.68,1.56,0.6,,15,20,20,,,,,10.256410256410257,,,,,-81.4142880180616,-8.119658119658123,27.777777777777793,,53.333333333333336
"Product","/products/57-32lb-sex-doll-torso-with-life-size-ass-and-soft-skin-512-sex-doll-torso",21,30,0,0,0,0,40,,0,0,0,67.13333333333334,1.3333333333333333,0.6666666666666666,,20,35,39,0,0,0,0,210,,0,0,0,164.17948717948718,5.384615384615385,0.48717948717948717,,19,-40,-23.076923076923077,,,,,-80.95238095238095,,,,,-59.109792284866465,-75.23809523809524,36.84210526315789,,5.2631578947368425
"Product","/products/f1219-160cm-46kg-i-cup-betty-big-breasts-japanese-wife-sex-doll-romantic-partner-irontech-doll",29,29,0,0,0,0,29,,0,0,0,0.06896551724137931,1,1,,29,28,28,0,0,0,0,28,,0,0,0,0,1,1,,28,3.5714285714285716,3.5714285714285716,,,,,3.5714285714285716,,,,,,0,0,,3.5714285714285716
"Collection","/collections/sex-doll-anal",29,29,0,0,0,0,128,,0,0,0,95.24137931034483,4.413793103448276,0.6896551724137931,,20,39,39,2,1,0,0,143,0,0.05128205128205128,0.02564102564102564,0,187.76923076923077,3.6666666666666665,0.5384615384615384,0,21,-25.641025641025642,-25.641025641025642,-100,-100,,,-10.48951048951049,,-100,-100,,-49.27743010919776,20.376175548589345,28.078817733990164,,-4.761904761904762
"Product","/products/f6209-172cm-5-6ft-37-5kg-a-cup-realistic-flat-chest-sex-doll-top-cydoll",27,27,0,0,0,0,62,,0,0,0,103.66666666666667,2.2962962962962963,0.5185185185185185,,14,17,17,0,0,0,0,33,,0,0,0,40.88235294117647,1.9411764705882353,0.5294117647058824,,9,58.8235294117647,58.8235294117647,,,,,87.87878787878788,,,,,153.57314148681056,18.29405162738496,-2.0576131687242865,,55.55555555555556
"Collection","/collections/fantasy-sex-dolls",24,27,0,0,0,0,153,,0,0,0,498.9259259259259,5.666666666666667,0.3333333333333333,,9,20,21,0,0,0,0,50,,0,0,0,323.42857142857144,2.380952380952381,0.7142857142857143,,15,20,28.571428571428573,,,,,206,,,,,54.26154953540111,138.00000000000003,-53.33333333333334,,-40
"Collection","/collections/cheap-sex-doll",25,26,0,0,0,0,71,,0,0,0,209.8846153846154,2.730769230769231,0.4230769230769231,,11,24,24,0,0,0,0,72,,0,0,0,199.20833333333334,3,0.4166666666666667,,10,4.166666666666667,8.333333333333334,,,,,-1.3888888888888888,,,,,5.3593551397358095,-8.974358974358973,1.538461538461533,,10
"Collection","/collections/hentai-sex-dolls-connecting-fantasy-to-reality",26,26,0,0,0,0,109,,0,0,0,144.69230769230768,4.1923076923076925,0.5,,13,43,43,0,0,0,0,134,,0,0,0,140.51162790697674,3.116279069767442,0.627906976744186,,27,-39.53488372093023,-39.53488372093023,,,,,-18.65671641791045,,,,,2.9753265602322134,34.52927669345579,-20.370370370370374,,-51.851851851851855
"Collection","/collections/hyper-realistic-sex-doll",26,26,0,0,0,0,63,,0,0,0,49.69230769230769,2.423076923076923,0.6153846153846154,,16,13,13,0,0,0,0,84,,0,0,0,478,6.461538461538462,0.46153846153846156,,6,100,100,,,,,-25,,,,,-89.60411972964275,-62.49999999999999,33.333333333333336,,166.66666666666666
"Blog Article","/blogs/dolls-info-qustions/%F0%9F%94%A5-top-5-most-popular-big-butt-chubby-belly-curvy-body-pornstar-style-sex-dolls-in-2025-%F0%9F%94%A5",25,25,0,0,0,0,30,,0,0,0,5.08,1.2,0.92,,23,13,13,0,0,0,0,14,,0,0,0,55.69230769230769,1.0769230769230769,0.9230769230769231,,12,92.3076923076923,92.3076923076923,,,,,114.28571428571429,,,,,-90.87845303867404,11.42857142857143,-0.33333333333333454,,91.66666666666667
,"/en-ca/collections/all",22,25,0,1,0,0,138,0,0,0.04,0,356.44,5.52,0.4,,10,27,32,2,0,0,0,308,,0.0625,0,0,453.1875,9.625,0.21875,,7,-18.51851851851852,-21.875,-100,,,,-55.1948051948052,,-100,,,-21.34822783064405,-42.64935064935066,82.85714285714288,,42.857142857142854
"Collection","/collections/male-sex-doll",24,25,0,0,0,0,67,,0,0,0,154.96,2.68,0.6,,15,21,21,0,0,0,0,71,,0,0,0,158.85714285714286,3.380952380952381,0.2857142857142857,,6,14.285714285714286,19.047619047619047,,,,,-5.633802816901408,,,,,-2.45323741007194,-20.732394366197177,110,,150
"Blog Article","/blogs/dolls-info-qustions/how-to-make-fake-pussy",24,24,0,0,0,0,82,,0,0,0,58.166666666666664,3.4166666666666665,0.5,,12,24,24,0,0,0,0,84,,0,0,0,79.45833333333333,3.5,0.5416666666666666,,13,0,0,,,,,-2.380952380952381,,,,,-26.79601468274777,-2.3809523809523854,-7.692307692307685,,-7.6923076923076925
"Blog Article","/blogs/dolls-info-qustions/gentlemans-paradise-exploring-nsfw-anime-figures-and-sex-dolls",24,24,0,0,0,0,50,,0,0,0,52.291666666666664,2.0833333333333335,0.7083333333333334,,17,25,26,0,0,0,0,109,,0,0,0,324.7307692307692,4.1923076923076925,0.6153846153846154,,16,-4,-7.6923076923076925,,,,,-54.12844036697248,,,,,-83.89691657783568,-50.305810397553515,15.104166666666668,,6.25
"Collection","/collections/bbw-latina-sex-doll",23,23,1,0,0,0,76,,0.043478260869565216,0,0,148.30434782608697,3.3043478260869565,0.30434782608695654,,7,14,14,1,1,0,0,71,0,0.07142857142857142,0.07142857142857142,0,416.7857142857143,5.071428571428571,0.5,0,7,64.28571428571429,64.28571428571429,0,-100,,,7.042253521126761,,-39.130434782608695,-100,,-64.41712305800827,-34.8438456827924,-39.13043478260869,,0
"Collection","/collections/onahole",23,23,0,0,0,0,59,,0,0,0,30.043478260869566,2.5652173913043477,0.6521739130434783,,15,18,18,0,0,0,0,51,,0,0,0,126.61111111111111,2.8333333333333335,0.8333333333333334,,15,27.77777777777778,27.77777777777778,,,,,15.686274509803921,,,,,-76.27105709979587,-9.46291560102303,-21.739130434782613,,0
"Product","/products/a499-84-92lb-silicone-bubble-butt-big-booty-sex-doll-torso-lovenestle",20,23,1,0,0,0,48,,0.043478260869565216,0,0,173.47826086956522,2.0869565217391304,0.6521739130434783,,15,28,31,0,0,0,0,46,,0,0,0,86.06451612903226,1.4838709677419355,0.8064516129032258,,25,-28.571428571428573,-25.806451612903224,,,,,4.3478260869565215,,,,,101.56769441366275,40.64272211720226,-19.13043478260869,,-40
,"/en-ca/collections/anime-sex-doll",23,23,0,0,0,0,144,,0,0,0,262.7826086956522,6.260869565217392,0.34782608695652173,,8,16,16,0,0,0,0,84,,0,0,0,128.0625,5.25,0.5,,8,43.75,43.75,,,,,71.42857142857143,,,,,105.19871835678062,19.254658385093173,-30.434782608695656,,0
"Collection","/collections/sex-doll-feet",19,23,1,0,0,0,109,,0.043478260869565216,0,0,370.69565217391306,4.739130434782608,0.5652173913043478,,13,34,34,0,0,0,0,78,,0,0,0,113,2.2941176470588234,0.6176470588235294,,21,-44.11764705882353,-32.35294117647059,,,,,39.743589743589745,,,,,228.0492497114275,106.57748049052397,-8.488612836438936,,-38.095238095238095
"Cart","/cart",12,23,4,4,1,0.043478260869565216,125,0.25,0.17391304347826086,0.17391304347826086,1,308.8695652173913,5.434782608695652,0.2608695652173913,0.5,6,18,31,0,1,0,0,86,0,0,0.03225806451612903,0,138.61290322580646,2.774193548387097,0.6129032258064516,,19,-33.333333333333336,-25.806451612903224,,300,,,45.348837209302324,,,439.1304347826087,,122.82886948427111,95.90495449949444,-57.43707093821511,,-68.42105263157895
,"/en-ca/collections/sex-doll-torso",22,23,0,0,0,0,145,,0,0,0,270.60869565217394,6.304347826086956,0.43478260869565216,,10,14,14,0,0,0,0,72,,0,0,0,212.07142857142858,5.142857142857143,0.2857142857142857,,4,57.142857142857146,64.28571428571429,,,,,101.38888888888889,,,,,27.602618360742163,22.584541062801918,52.173913043478265,,150
"Collection","/collections/mini-flat-chest-sex-doll",22,22,0,0,0,0,48,,0,0,0,166.1818181818182,2.1818181818181817,0.5,,11,39,39,0,0,0,0,94,,0,0,0,94.15384615384616,2.41025641025641,0.6153846153846154,,24,-43.58974358974359,-43.58974358974359,,,,,-48.93617021276596,,,,,76.50029708853238,-9.477756286266928,-18.750000000000004,,-54.166666666666664
"Blog Article","/blogs/dolls-info-qustions/the-latest-sex-dolls-innovations-and-breakthroughs-in-2025",21,21,0,0,0,0,61,,0,0,0,119.28571428571429,2.9047619047619047,0.7142857142857143,,15,15,16,0,0,0,0,30,,0,0,0,162.4375,1.875,0.75,,12,40,31.25,,,,,103.33333333333333,,,,,-26.565162425108554,54.92063492063492,-4.76190476190476,,25
"Collection","/collections/torso-sex-doll-with-gel-breasts",21,21,0,0,0,0,48,,0,0,0,110.76190476190476,2.2857142857142856,0.42857142857142855,,9,15,15,0,0,0,0,62,,0,0,0,168,4.133333333333334,0.4666666666666667,,7,40,40,,,,,-22.580645161290324,,,,,-34.0702947845805,-44.700460829493096,-8.163265306122456,,28.571428571428573
"Collection","/collections/ai-sex-doll",21,21,0,0,0,0,86,,0,0,0,239.76190476190476,4.095238095238095,0.42857142857142855,,9,21,21,0,0,0,0,62,,0,0,0,122.38095238095238,2.9523809523809526,0.47619047619047616,,10,0,0,,,,,38.70967741935484,,,,,95.91439688715954,38.70967741935482,-10,,-10
"Product","/products/t205-61-28lb-68cmolivier-luxury-curvy-torso-doll",4,21,0,0,0,0,64,,0,0,0,245.57142857142858,3.0476190476190474,0.8095238095238095,,17,7,31,0,0,0,0,40,,0,0,0,128.5483870967742,1.2903225806451613,0.8064516129032258,,25,-42.857142857142854,-32.25806451612903,,,,,60,,,,,91.03423552607994,136.1904761904762,0.3809523809523885,,-32
"Collection","/collections/life-sized-sex-doll",21,21,1,1,0,0,90,0,0.047619047619047616,0.047619047619047616,0,183.71428571428572,4.285714285714286,0.38095238095238093,0,8,23,23,0,0,0,0,106,,0,0,0,151.82608695652175,4.608695652173913,0.5217391304347826,,12,-8.695652173913043,-8.695652173913043,,,,,-15.09433962264151,,,,,21.003109147439044,-7.008086253369275,-26.984126984126988,,-33.333333333333336
,"/en-ca/pages/sex-doll-videos",20,20,0,0,0,0,48,,0,0,0,61.2,2.4,0.75,,15,27,27,0,0,0,0,65,,0,0,0,168.40740740740742,2.4074074074074074,0.6296296296296297,,17,-25.925925925925927,-25.925925925925927,,,,,-26.153846153846153,,,,,-63.65955575104464,-0.30769230769231276,19.117647058823525,,-11.764705882352942
"Product","/products/t631-63-9lb-morgpie-pornstar-sexdoll-life-like-sex-doll-with-tantabosom%E4%B8%A8tantaly",19,20,0,0,0,0,37,,0,0,0,81.3,1.85,0.8,,16,8,8,1,1,1,0.125,14,1,0.125,0.125,1,90.125,1.75,0.75,1,6,137.5,150,-100,-100,-100,-100,164.28571428571428,,-100,-100,-100,-9.791955617198338,5.71428571428572,6.666666666666672,,166.66666666666666
"Collection","/collections/milf-sex-dolls",20,20,0,0,0,0,83,,0,0,0,123.7,4.15,0.4,,8,9,9,1,1,0,0,40,0,0.1111111111111111,0.1111111111111111,0,267.55555555555554,4.444444444444445,0.3333333333333333,0,3,122.22222222222223,122.22222222222223,-100,-100,,,107.5,,-100,-100,,-53.76661129568106,-6.6249999999999964,20.000000000000014,,166.66666666666666
,"/en-ca/collections/boob-job-sex-toys",19,19,0,0,0,0,64,,0,0,0,74.21052631578948,3.3684210526315788,0.47368421052631576,,9,7,7,0,0,0,0,23,,0,0,0,57.857142857142854,3.2857142857142856,0.7142857142857143,,5,171.42857142857142,171.42857142857142,,,,,178.2608695652174,,,,,28.26510721247565,2.517162471395879,-33.684210526315795,,80
