"登陆页面类型","登陆页面路径","在线商店访客","访问","有商品添加到购物车的访问","到达结账页面的访问","完成结账的访问","转化率","页面浏览量","结账转化率","添加至购物车率","到达结账页面率","到达并完成结账的访问","平均访问持续时间","每次访问的页面浏览量","跳出率","完成结账率","跳出次数","Online store visitors (previous_week)","Sessions (previous_week)","Sessions with cart additions (previous_week)","Sessions that reached checkout (previous_week)","Sessions that completed checkout (previous_week)","Conversion rate (previous_week)","Pageviews (previous_week)","Checkout conversion rate (previous_week)","Added to cart rate (previous_week)","Reached checkout rate (previous_week)","Sessions that reached and completed checkout (previous_week)","Average session duration (previous_week)","Pageviews per session (previous_week)","Bounce rate (previous_week)","Completed checkout rate (previous_week)","Bounces (previous_week)","Online store visitors (previous_week) ","Sessions (previous_week) ","Sessions with cart additions (previous_week) ","Sessions that reached checkout (previous_week) ","Sessions that completed checkout (previous_week) ","Conversion rate (previous_week) ","Pageviews (previous_week) ","Checkout conversion rate (previous_week) ","Added to cart rate (previous_week) ","Reached checkout rate (previous_week) ","Sessions that reached and completed checkout (previous_week) ","Average session duration (previous_week) ","Pageviews per session (previous_week) ","Bounce rate (previous_week) ","Completed checkout rate (previous_week) ","Bounces (previous_week) "
"Product","/products/f9191-160cm-5ft3-41kg-j-cup-silicone-big-breast-sex-dollzelex-sle-2-0-zelex-doll",1,1,0,0,0,0,3,,0,0,0,191,3,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/t68-luxury-lifelike-silicone-sex-doll-torso-sigafun-doll",1,1,0,0,0,0,2,,0,0,0,77,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/blogs/sex-doll-option-videos/video-12-auto-blowjob",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f9114-21kg-c-cup-rabbit-police-officer-anime-best-animal-hentai-sex-doll-castle-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,5,,0,0,0,24,5,0,,0,0,0,,,,,-80,,,,,-100,-80,,,
"Product","/products/h083-sex-doll-head",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f1447-153cm5ft-34kg-h-cup-petite-fantasy-anime-tpe-sex-doll-in-stock-usa-aibei-doll",1,1,0,0,0,0,3,,0,0,0,171,3,0,,0,2,2,0,0,0,0,9,,0,0,0,394,4.5,0.5,,1,-50,-50,,,,,-66.66666666666667,,,,,-56.598984771573605,-33.333333333333336,-100,,-100
"Product","/products/l30459lbs-36-2-realistic-tpe-sex-doll-torso-legs",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,-50,-50,,,,,-50,,,,,,0,0,,-50
"Product","/products/f3443-153cm5ft-34kg-n-cup-real-silicone-mine-sex-doll-aibei-doll",1,1,0,0,0,0,2,,0,0,0,5,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/xing-se",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f4741-153cm31kg-b-cup-silicone-head-movable-jaw-sle-body-realistic-silicone-sex-dolls-for-men-in-stock-usa-canada-zelex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f7079-153cm-5ft0-38kg-i-cup-tpe-sexual-mini-european-sex-doll-castle-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/p337-vibrating-pocket-pussy-sex-toy-for-men-jiuai",1,1,0,0,0,0,1,,0,0,0,1,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-fi/products/f1997-156cm5-1ft-39-5kg-h-cup-european-tpe-sex-doll%E4%B8%A8wm-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/collections/sex-doll-torso/products/592-67lb-75cm-bbw-sex-doll-torso-big-tits-big-ass-sex-doll-torso",1,1,0,0,0,0,5,,0,0,0,103,5,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/collections/sex-doll-head",1,1,0,0,0,0,5,,0,0,0,503,5,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/collections/sex-focused-robot-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Checkout","/checkouts/cn/hWNAer2RNQ7atTly0HmdRoQL/en",1,1,0,1,0,0,1,0,0,1,0,0,1,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/collections/game-lady",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/ja/collections/elsa-babe-videos",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/products/f6266-172cm-5-6ft-37-5kg-a-cup-realistic-flat-chest-sex-doll-with-ros-head-top-cydoll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/h975-sex-doll-head-beach-beauty-irontech-doll-head",1,1,0,0,0,0,3,,0,0,0,26,3,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/tpe-torso-silicone-torso-vs-full-body-silicone-sex-doll-a-comprehensive-practical-guide-from-beginner-to-advanced",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/x1-female-sex-toys-mini-sex-machine-free-hands-up-to-240-times-min",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/collections/irontech-doll-in-stock-us",1,1,0,0,0,0,2,,0,0,0,11,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f2208-172cm-5ft6-f-cup-rozanne-barbie-silicone-sex-doll-starpery-doll",1,1,0,0,0,0,10,,0,0,0,1169,10,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f5064-170cm-5ft6-d-cup-kiko-chinese-silicone-sex-doll-jx-doll",1,1,0,0,0,0,3,,0,0,0,26,3,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/ja/collections/torso-compatible-with-silicone-head",1,1,0,0,0,0,3,,0,0,0,19,3,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/a603-20lb-sexy-and-real-realistic-black-skin-3d-ass-sex-doll-torso",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/t443-20-94lb-silicone-big-boobs-anime-sex-doll-torso-lovenestle",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,-50,-50,,,,,-50,,,,,,0,0,,-50
"Product","/products/t285-103cm-3ft5-j-cup-natural-nadia-voss-a-silicone-sex-doll-torso-with-head-se-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,2,,0,0,0,492,2,0,,0,0,0,,,,,-50,,,,,-100,-50,,,
"Product","/products/t506",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f178-tpe-sex-doll-158cm5ft2",1,1,0,0,0,0,7,,0,0,0,266,7,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/ja/collections/top-fire-doll-videos",1,1,0,0,0,0,19,,0,0,0,471,19,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/collections/anime-hentai-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,2,2,0,0,0,0,3,,0,0,0,9,1.5,0.5,,1,-50,-50,,,,,-66.66666666666667,,,,,-100,-33.333333333333336,100,,0
,"/ja/blogs/dolls-info-qustions/celebrity-sex-dolls-turn-your-fantasies-into-reality",1,1,0,0,0,0,3,,0,0,0,58,3,0,,0,1,1,0,0,0,0,11,,0,0,0,191,11,0,,0,0,0,,,,,-72.72727272727273,,,,,-69.63350785340315,-72.72727272727273,,,
,"/de/blogs/dolls-info-qustions/can-dildos-be-installed-on-sex-dolls-of-course",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f5093-170cm-5ft6-d-cup-yua-chinese-silicone-sexy-sex-doll-jx-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f1344-153cm-f-cup-miki-smile-sex-doll-irontech-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-fi/products/f4461-166cm5f4-41kg-h-cup-black-hair-big-breast-silicone-head-medium-butt-real-sex-doll-aibei-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f1843k-163cm5ft4-g-cup-anna-most-popular-sex-doll-irontech-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/sex-doll-ass",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f1030-162cm-tpe-sex-doll-fun-west-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f1246-164cm-f-cup-luna-big-boobs-silicone-sex-doll-in-stock-usa-irontech-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,-50,-50,,,,,-50,,,,,,0,0,,-50
"Collection","/collections/british-sex-doll",1,1,0,0,0,0,2,,0,0,0,9,2,0,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,100,,,,,,100,-100,,-100
,"/vi/blogs/dolls-info-qustions/how-to-make-fake-pussy",1,1,0,0,0,0,5,,0,0,0,45,5,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/7-8in-male-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,6,6,0,0,0,0,11,,0,0,0,110.16666666666667,1.8333333333333333,0.5,,3,-83.33333333333333,-83.33333333333333,,,,,-90.9090909090909,,,,,-100,-45.45454545454545,100,,-66.66666666666667
,"/en-fi/collections/huge-breasts-sex-dolls",1,1,0,0,0,0,2,,0,0,0,7,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/collections/mini-flat-chest-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,-66.66666666666667,-66.66666666666667,,,,,-66.66666666666667,,,,,,0,0,,-66.66666666666667
"App Generated","/apps/order-tracking",1,1,0,0,0,0,3,,0,0,0,9,3,0,,0,1,2,0,0,0,0,11,,0,0,0,347,5.5,0,,0,0,-50,,,,,-72.72727272727273,,,,,-97.40634005763688,-45.45454545454545,,,
"Product","/products/f2148-157cm5ft1-h-cup-kerry-silicone-sex-dolls-se-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/t610-45lb-ruka-momoto-obokozu-japanese-sex-doll-life-size-with-tantabosom%E4%B8%A8tantaly",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/products/52416-8lb-54cm-charming-abs-and-big-hard-cock-boys-male-sex-dolls-torso-for-women",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/h401-ros-free-hair-impants-real-oral-movable-jaw-silicone-sex-doll-head",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f5575-150cm4ft9-33kg-f-cup-milf-tpe-sex-doll-aibei-doll",1,1,0,0,0,0,2,,0,0,0,34,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f4711-150cm4-11ft-26kg-2-0-c-cup-anime-robot-silicone-head-adult-chinese-sex-doll-bezlya-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/t285k-103cm-3ft5-j-cup-natural-nadia-voss-a-silicon-sex-doll-torso-with-head-in-stock-us-eu-se-doll",1,1,0,0,0,0,5,,0,0,0,209,5,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/p120-30cm-11-8in-2-5kg-silicone-anime-hentai-sex-doll-castle-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/comprehensive-analysis-of-ai-sex-doll-automatic-tongue-function",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f7122-155cm5-1ft-38kg-2-2cf-e-cup-mini-silicone-japanese-cosplay-sex-doll-customizable-fantasy-love-doll-chunmomo-bezlya-doll",1,1,0,0,0,0,2,,0,0,0,46,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/elsa-babe-head-videos",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/blogs/dolls-info-qustions/safely-disposing-the-used-sex-dolls",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f7013k-170cm5ft6-44kg-f-cup-silicone-ros-best-latina-sex-doll-in-stock-%E4%B8%A8lusandy-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Checkout","/60719464687/orders/1c25627ec6f45693fcefd2bea7fe66fd",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/b40-6-2lb-silicone-boob-job-breast-sex",1,1,0,0,0,0,18,,0,0,0,681,18,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Collection","/collections/alien-sex-doll-heads-1",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/l42548-5lb-117cm-silicone-leg-and-foot-worship-model-for-femdom-and-trampling-roleplay",1,1,0,0,0,0,2,,0,0,0,36,2,0,,0,3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,-66.66666666666667,-66.66666666666667,,,,,-33.333333333333336,,,,,,100,-100,,-100
"Blog Article","/blogs/sex-doll-option-videos/video06-sucking-vagina",1,1,0,0,0,0,7,,0,0,0,48,7,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/products/f9303-150cm-5ft-27-5kg-silicone-head-anime-sex-doll-tiny-elsa-babe",1,1,0,0,0,0,2,,0,0,0,318,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/products/f5240-leda-165cm5ft481-6lbs-e-cup-brown-long-hair-tan-skin-tpe-sex-doll-jx-galaxy",1,1,0,0,0,0,2,,0,0,0,1,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/ja/collections/realistic-sex-doll-list",1,1,0,0,0,0,2,,0,0,0,16,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f8540-161cm-39-6kg-ros-silicone-head-tpe-body-full-size-adult-sex-doll-romi-in-stock-usa-ridmii",1,1,0,0,0,0,2,,0,0,0,64,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/p79-11-02lb-hentai-best-mini-bbw-sex-doll-torso-mrl",1,1,0,0,0,0,2,,0,0,0,384,2,0,,0,1,1,0,0,0,0,16,,0,0,0,1907,16,0,,0,0,0,,,,,-87.5,,,,,-79.86366019926587,-87.5,,,
"Custom Page","/pages/sex-doll-video-4",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,-50,-50,,,,,-50,,,,,,0,0,,-50
,"/en-fi/collections/lesbian-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/male-ass-with-big-dildo",1,1,0,0,0,0,1,,0,0,0,1,1,1,,1,2,2,0,0,0,0,4,,0,0,0,65,2,0.5,,1,-50,-50,,,,,-75,,,,,-98.46153846153847,-50,100,,0
"Product","/products/f9171-185cm-6ft1-41kg-full-size-silicone-female-male-sex-doll-qita-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/h1023-sex-doll-head-bright-as-a-flower-irontech-doll-head",1,1,1,0,0,0,24,,1,0,0,767,24,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/t938-150cm-4ft9-g-cup-256-powerful-big-ass-tpe-ssbbw-plus-size-sex-dolls-2025-sy-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,3,3,0,0,0,0,8,,0,0,0,305.6666666666667,2.6666666666666665,0.3333333333333333,,1,-66.66666666666667,-66.66666666666667,,,,,-87.5,,,,,-100,-62.5,200.00000000000003,,0
,"/en-ca/products/u24-sexy-lingerie-for-sex-dolls-sexy-underwear-ladies-pajamas",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/sex-doll-torso-blog/top-7-sex-doll-torsos",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,5,5,0,0,0,0,5,,0,0,0,0,1,1,,5,-80,-80,,,,,-80,,,,,,0,0,,-80
"Blog Article","/blogs/dolls-info-qustions/dress-up-make-your-sex-doll-legs",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/zelex-fusion-series-redefining-realism-in-lifelike-dolls",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f681-170cm-european-silicone-love-doll-zelex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f2344-151cm4-9ft-65kg-m-cup-bbw-jasmine-huge-breast-silicone-mini-sex-doll%E4%B8%A8climax-doll-pro",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,2,2,0,0,0,0,13,,0,0,0,209,6.5,0.5,,1,-50,-50,,,,,-92.3076923076923,,,,,-100,-84.61538461538461,100,,0
"Product","/products/f1809k-161cm5ft3-e-cup-kama-best-seller-sex-doll-irontech-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-fi/collections/celebrity-sex-dolls",1,1,0,0,0,0,3,,0,0,0,50,3,0,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,200,,,,,,200,-100,,-100
"Product","/products/f5978-156cm-5ft1-f-cup-big-ass-large-breast-silicone-head-sex-doll-2025-sy-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,2,9,0,0,0,0,9,,0,0,0,0,1,1,,9,-50,-88.88888888888889,,,,,-88.88888888888889,,,,,,0,0,,-88.88888888888889
,"/en-fi/products/f125-175cm-5ft8-fashion-bald-guy-male-sex-doll-irontech-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-fi/blogs/dolls-info-qustions/how-ultra-realistic-silicone-sex-dolls-are-made",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/blogs/dolls-info-qustions/%F0%9F%94%A5-top-5-most-popular-big-butt-chubby-belly-curvy-body-pornstar-style-sex-dolls-in-2025-%F0%9F%94%A5",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/products/f5074-170cm-5ft6-d-cup-riku-japanese-sexy-silicone-sex-doll-jx-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f1034-165cm5-4ft-c-cup-lexie-tpe-medium-butt-sex-doll-fun-west-doll",1,1,0,0,0,0,2,,0,0,0,7,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-fi/products/a295-26-9-lbs-silicone-real-realistic-big-butt-sexy-ass-sex-doll-torso-judy-runa",1,1,0,0,0,0,15,,0,0,0,876,15,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f1301-168cm-b-cup-luna-coser-sex-doll-irontech-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Custom Page","/pages/copy-of-sex-doll-videos-2",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,7,,0,0,0,548,7,0,,0,0,0,,,,,-85.71428571428571,,,,,-100,-85.71428571428571,,,
,"/de/collections/electric-male-sex-doll",1,1,0,0,0,0,2,,0,0,0,15,2,0,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,100,,,,,,100,-100,,-100
,"/en-ca/blogs/dolls-info-qustions/exploring-irontechs-most-iconic-sex-doll-collections",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Checkout","/checkouts/cn/hWNAWlaw7JbHkTY4YXU85ktW/en-us",1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/de/collections/black-sex-bbw",1,1,1,0,0,0,26,,1,0,0,844,26,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
,"/en-ca/collections/life-sized-sex-doll",1,1,0,0,0,0,5,,0,0,0,196,5,0,,0,4,4,0,0,0,0,30,,0,0,0,1154.25,7.5,0.5,,2,-75,-75,,,,,-83.33333333333333,,,,,-83.01927658652805,-33.333333333333336,-100,,-100
"Blog Article","/blogs/dolls-info-qustions/ways-to-interact-with-femboy-sex-dolls",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,-50,-50,,,,,-50,,,,,,0,0,,-50
"Product","/products/l41741-9lb-41-7-crurophilia-silicone-legs-and-feet-combo-realistic-skin-feel",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/t976-84cm-2ft9-28-3kg-j-cup-sle-bbw-sex-doll-torso-with-headzelex-sle-3-0-zelex-doll",1,1,1,1,0,0,46,0,1,1,0,683,46,0,0,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f3672-165cm-5ft4-beacher-f-cup-big-breasts-celebrities-sexy-curves-sex-doll-cst-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Checkout","/60719464687/orders/286213739d0e4eacb74129656d513fee",1,1,0,0,0,0,4,,0,0,0,32,4,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f1882-165cm5ft4-a-cup-jessica-most-realistic-sex-doll-irontech-doll",1,1,0,0,0,0,3,,0,0,0,1189,3,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f4989-158cm5-1ft-36-3kg-japanese-tpe-sex-doll-qian-you",1,1,0,0,0,0,2,,0,0,0,28,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f3590-159cm5-9ft-36kg-d-cup-milf-tpe-sex-doll%E4%B8%A8wm-doll",1,1,0,0,0,0,2,,0,0,0,31,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Blog Article","/blogs/full-sex-doll-blog/sex-doll-unboxing-guide-for-beginners-what-every-new-owner-should-know",1,1,0,0,0,0,2,,0,0,0,3,2,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
"Product","/products/f4830-158cm-29kg-d-cup-elf-fantasy-tpe-sexual-best-alien-sex-doll-in-stock-usa-castle-doll",1,1,0,0,0,0,3,,0,0,0,37,3,0,,0,0,0,0,0,0,,0,,,,0,,,,,0,,,,,,,,,,,,,,,,
